Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
A556/3071A,14/07/2019 00:00,13:44:00,54,461,8,5,7,,,,,,,,,,,,,,,59,481
A556/3071A,14/07/2019 00:00,13:59:00,55,357,5,8,10,,,,,,,,,,,,,,,61,380
A556/3071A,14/07/2019 00:00,14:14:00,56,359,3,8,4,,,,,,,,,,,,,,,61,374
A556/3071A,14/07/2019 00:00,14:29:00,57,324,3,2,8,,,,,,,,,,,,,,,60,337
A556/3071A,14/07/2019 00:00,14:44:00,58,330,6,3,6,,,,,,,,,,,,,,,60,345
A556/3071A,14/07/2019 00:00,14:59:00,59,337,8,3,7,,,,,,,,,,,,,,,60,355
A556/3071A,14/07/2019 00:00,15:14:00,60,366,4,5,4,,,,,,,,,,,,,,,61,379
A556/3071A,14/07/2019 00:00,15:29:00,61,380,8,1,5,,,,,,,,,,,,,,,61,394
A556/3071A,14/07/2019 00:00,15:44:00,62,341,7,3,4,,,,,,,,,,,,,,,61,355
A556/3071A,14/07/2019 00:00,15:59:00,63,364,3,1,8,,,,,,,,,,,,,,,61,376
A556/3071A,14/07/2019 00:00,16:14:00,64,377,10,4,6,,,,,,,,,,,,,,,61,397
A556/3071A,14/07/2019 00:00,16:29:00,65,384,6,3,11,,,,,,,,,,,,,,,60,404
A556/3071A,14/07/2019 00:00,16:44:00,66,357,6,3,14,,,,,,,,,,,,,,,61,380
A556/3071A,14/07/2019 00:00,16:59:00,67,366,6,4,7,,,,,,,,,,,,,,,60,383
A556/3071A,14/07/2019 00:00,17:14:00,68,362,18,4,2,,,,,,,,,,,,,,,61,386
A556/3071A,14/07/2019 00:00,17:29:00,69,326,2,4,12,,,,,,,,,,,,,,,61,344
A556/3071A,14/07/2019 00:00,17:44:00,70,437,8,4,11,,,,,,,,,,,,,,,60,460
A556/3071A,14/07/2019 00:00,17:59:00,71,315,6,0,5,,,,,,,,,,,,,,,60,326
A556/3071A,14/07/2019 00:00,18:14:00,72,317,4,1,9,,,,,,,,,,,,,,,61,331
A556/3071A,14/07/2019 00:00,18:29:00,73,298,4,3,14,,,,,,,,,,,,,,,61,319
A556/3071A,14/07/2019 00:00,18:44:00,74,309,9,2,7,,,,,,,,,,,,,,,60,327
A556/3071A,14/07/2019 00:00,18:59:00,75,259,5,6,8,,,,,,,,,,,,,,,60,278
A556/3071A,14/07/2019 00:00,19:14:00,76,240,6,1,4,,,,,,,,,,,,,,,62,251
A556/3071A,14/07/2019 00:00,19:29:00,77,231,5,2,4,,,,,,,,,,,,,,,61,242
A556/3071A,14/07/2019 00:00,19:44:00,78,248,3,1,9,,,,,,,,,,,,,,,60,261
A556/3071A,14/07/2019 00:00,19:59:00,79,284,2,4,10,,,,,,,,,,,,,,,61,300
A556/3071A,14/07/2019 00:00,20:14:00,80,268,4,2,7,,,,,,,,,,,,,,,61,281
A556/3071A,14/07/2019 00:00,20:29:00,81,292,6,0,8,,,,,,,,,,,,,,,60,306
A556/3071A,14/07/2019 00:00,20:44:00,82,259,7,1,2,,,,,,,,,,,,,,,61,269
A556/3071A,14/07/2019 00:00,20:59:00,83,226,4,0,5,,,,,,,,,,,,,,,62,235
A556/3071A,14/07/2019 00:00,21:14:00,84,203,5,0,5,,,,,,,,,,,,,,,60,213
A556/3071A,14/07/2019 00:00,21:29:00,85,177,1,1,9,,,,,,,,,,,,,,,61,188
A556/3071A,14/07/2019 00:00,21:44:00,86,152,2,1,5,,,,,,,,,,,,,,,61,160
A556/3071A,14/07/2019 00:00,21:59:00,87,106,3,0,4,,,,,,,,,,,,,,,63,113
A556/3071A,14/07/2019 00:00,22:14:00,88,113,2,1,5,,,,,,,,,,,,,,,60,121
A556/3071A,14/07/2019 00:00,22:29:00,89,120,4,0,6,,,,,,,,,,,,,,,61,130
A556/3071A,14/07/2019 00:00,22:44:00,90,142,2,3,12,,,,,,,,,,,,,,,60,159
A556/3071A,14/07/2019 00:00,22:59:00,91,115,0,2,4,,,,,,,,,,,,,,,59,121
A556/3071A,14/07/2019 00:00,23:14:00,92,111,1,1,5,,,,,,,,,,,,,,,58,118
A556/3071A,14/07/2019 00:00,23:29:00,93,119,3,1,4,,,,,,,,,,,,,,,59,127
A556/3071A,14/07/2019 00:00,23:44:00,94,86,0,1,4,,,,,,,,,,,,,,,59,91
A556/3071A,14/07/2019 00:00,23:59:00,95,80,2,7,7,,,,,,,,,,,,,,,57,96
A556/3071A,15/07/2019 00:00,00:14:00,0,81,1,1,5,,,,,,,,,,,,,,,60,88
A556/3071A,15/07/2019 00:00,00:29:00,1,59,2,1,11,,,,,,,,,,,,,,,58,73
A556/3071A,15/07/2019 00:00,00:44:00,2,57,1,2,5,,,,,,,,,,,,,,,60,65
A556/3071A,15/07/2019 00:00,00:59:00,3,52,2,3,7,,,,,,,,,,,,,,,62,64
A556/3071A,15/07/2019 00:00,01:14:00,4,33,2,0,7,,,,,,,,,,,,,,,58,42
A556/3071A,15/07/2019 00:00,01:29:00,5,29,0,1,6,,,,,,,,,,,,,,,58,36
A556/3071A,15/07/2019 00:00,01:44:00,6,36,1,1,13,,,,,,,,,,,,,,,57,51
A556/3071A,15/07/2019 00:00,01:59:00,7,21,0,4,16,,,,,,,,,,,,,,,57,41
A556/3071A,15/07/2019 00:00,02:14:00,8,17,3,1,11,,,,,,,,,,,,,,,57,32
A556/3071A,15/07/2019 00:00,02:29:00,9,30,6,1,10,,,,,,,,,,,,,,,58,47
A556/3071A,15/07/2019 00:00,02:44:00,10,24,5,0,7,,,,,,,,,,,,,,,61,36
A556/3071A,15/07/2019 00:00,02:59:00,11,24,4,1,7,,,,,,,,,,,,,,,58,36
A556/3071A,15/07/2019 00:00,03:14:00,12,27,9,2,1,,,,,,,,,,,,,,,60,39
A556/3071A,15/07/2019 00:00,03:29:00,13,36,11,3,12,,,,,,,,,,,,,,,60,62
A556/3071A,15/07/2019 00:00,03:44:00,14,47,6,2,7,,,,,,,,,,,,,,,60,62
A556/3071A,15/07/2019 00:00,03:59:00,15,60,6,5,7,,,,,,,,,,,,,,,60,78
A556/3071A,15/07/2019 00:00,04:14:00,16,63,9,10,10,,,,,,,,,,,,,,,62,92
A556/3071A,15/07/2019 00:00,04:29:00,17,81,15,10,22,,,,,,,,,,,,,,,62,128
A556/3071A,15/07/2019 00:00,04:44:00,18,112,14,12,27,,,,,,,,,,,,,,,62,165
A556/3071A,15/07/2019 00:00,04:59:00,19,137,13,8,17,,,,,,,,,,,,,,,64,175
A556/3071A,15/07/2019 00:00,05:14:00,20,126,14,18,21,,,,,,,,,,,,,,,61,179
A556/3071A,15/07/2019 00:00,05:29:00,21,154,25,11,24,,,,,,,,,,,,,,,62,214
A556/3071A,15/07/2019 00:00,05:44:00,22,187,16,26,37,,,,,,,,,,,,,,,62,266
A556/3071A,15/07/2019 00:00,05:59:00,23,211,19,22,24,,,,,,,,,,,,,,,62,276
A556/3071A,15/07/2019 00:00,06:14:00,24,242,29,17,22,,,,,,,,,,,,,,,63,310
A556/3071A,15/07/2019 00:00,06:29:00,25,291,29,16,15,,,,,,,,,,,,,,,63,351
A556/3071A,15/07/2019 00:00,06:44:00,26,310,29,27,35,,,,,,,,,,,,,,,62,401
A556/3071A,15/07/2019 00:00,06:59:00,27,341,34,24,32,,,,,,,,,,,,,,,62,431
A556/3071A,15/07/2019 00:00,07:14:00,28,348,36,24,34,,,,,,,,,,,,,,,61,442
A556/3071A,15/07/2019 00:00,07:29:00,29,424,34,19,40,,,,,,,,,,,,,,,60,517
A556/3071A,15/07/2019 00:00,07:44:00,30,406,38,21,29,,,,,,,,,,,,,,,61,494
A556/3071A,15/07/2019 00:00,07:59:00,31,370,29,21,20,,,,,,,,,,,,,,,61,440
A556/3071A,15/07/2019 00:00,08:14:00,32,403,15,22,24,,,,,,,,,,,,,,,60,464
A556/3071A,15/07/2019 00:00,08:29:00,33,392,27,16,20,,,,,,,,,,,,,,,60,455
A556/3071A,15/07/2019 00:00,08:44:00,34,392,32,23,21,,,,,,,,,,,,,,,60,468
A556/3071A,15/07/2019 00:00,08:59:00,35,312,30,20,35,,,,,,,,,,,,,,,59,397
A556/3071A,15/07/2019 00:00,09:14:00,36,338,46,33,31,,,,,,,,,,,,,,,59,448
A556/3071A,15/07/2019 00:00,09:29:00,37,328,31,23,25,,,,,,,,,,,,,,,59,407
A556/3071A,15/07/2019 00:00,09:44:00,38,315,26,17,29,,,,,,,,,,,,,,,59,387
A556/3071A,15/07/2019 00:00,09:59:00,39,301,27,18,34,,,,,,,,,,,,,,,59,380
A556/3071A,15/07/2019 00:00,10:14:00,40,327,29,16,44,,,,,,,,,,,,,,,59,416
A556/3071A,15/07/2019 00:00,10:29:00,41,306,20,18,44,,,,,,,,,,,,,,,58,388
A556/3071A,15/07/2019 00:00,10:44:00,42,327,29,25,32,,,,,,,,,,,,,,,58,413
A556/3071A,15/07/2019 00:00,10:59:00,43,297,32,27,35,,,,,,,,,,,,,,,59,391
A556/3071A,15/07/2019 00:00,11:14:00,44,300,39,19,37,,,,,,,,,,,,,,,59,395
A556/3071A,15/07/2019 00:00,11:29:00,45,293,18,19,30,,,,,,,,,,,,,,,58,360
A556/3071A,15/07/2019 00:00,11:44:00,46,276,34,24,25,,,,,,,,,,,,,,,59,359
A556/3071A,15/07/2019 00:00,11:59:00,47,279,26,32,24,,,,,,,,,,,,,,,60,361
A556/3071A,15/07/2019 00:00,12:14:00,48,298,29,23,31,,,,,,,,,,,,,,,58,381
A556/3071A,15/07/2019 00:00,12:29:00,49,285,21,20,30,,,,,,,,,,,,,,,59,356
A556/3071A,15/07/2019 00:00,12:44:00,50,306,33,22,35,,,,,,,,,,,,,,,59,396
A556/3071A,15/07/2019 00:00,12:59:00,51,280,26,18,23,,,,,,,,,,,,,,,59,347
A556/3071A,15/07/2019 00:00,13:14:00,52,264,23,17,33,,,,,,,,,,,,,,,59,337
A556/3071A,15/07/2019 00:00,13:29:00,53,314,24,11,26,,,,,,,,,,,,,,,60,375
A556/3071A,15/07/2019 00:00,13:44:00,54,288,20,22,42,,,,,,,,,,,,,,,59,372
A556/3071A,15/07/2019 00:00,13:59:00,55,289,23,15,36,,,,,,,,,,,,,,,60,363
A556/3071A,15/07/2019 00:00,14:14:00,56,294,42,19,23,,,,,,,,,,,,,,,59,378
A556/3071A,15/07/2019 00:00,14:29:00,57,271,25,19,26,,,,,,,,,,,,,,,59,341
A556/3071A,15/07/2019 00:00,14:44:00,58,314,16,9,25,,,,,,,,,,,,,,,61,364
A556/3071A,15/07/2019 00:00,14:59:00,59,317,20,15,20,,,,,,,,,,,,,,,60,372
A556/3071A,15/07/2019 00:00,15:14:00,60,344,27,12,31,,,,,,,,,,,,,,,60,414
A556/3071A,15/07/2019 00:00,15:29:00,61,363,21,28,29,,,,,,,,,,,,,,,59,441
A556/3071A,15/07/2019 00:00,15:44:00,62,378,18,13,37,,,,,,,,,,,,,,,59,446
A556/3071A,15/07/2019 00:00,15:59:00,63,412,9,15,24,,,,,,,,,,,,,,,61,460
A556/3071A,15/07/2019 00:00,16:14:00,64,418,15,4,35,,,,,,,,,,,,,,,59,472
A556/3071A,15/07/2019 00:00,16:29:00,65,409,9,8,16,,,,,,,,,,,,,,,61,442
A556/3071A,15/07/2019 00:00,16:44:00,66,384,13,9,29,,,,,,,,,,,,,,,59,435
A556/3071A,15/07/2019 00:00,16:59:00,67,425,13,3,28,,,,,,,,,,,,,,,59,469
A556/3071A,15/07/2019 00:00,17:14:00,68,414,12,2,28,,,,,,,,,,,,,,,60,456
A556/3071A,15/07/2019 00:00,17:29:00,69,436,16,4,19,,,,,,,,,,,,,,,61,475
A556/3071A,15/07/2019 00:00,17:44:00,70,449,18,3,20,,,,,,,,,,,,,,,60,490
A556/3071A,15/07/2019 00:00,17:59:00,71,439,9,1,25,,,,,,,,,,,,,,,59,474
A556/3071A,15/07/2019 00:00,18:14:00,72,406,13,7,20,,,,,,,,,,,,,,,61,446
A556/3071A,15/07/2019 00:00,18:29:00,73,388,11,3,30,,,,,,,,,,,,,,,61,432
A556/3071A,15/07/2019 00:00,18:44:00,74,337,11,7,17,,,,,,,,,,,,,,,62,372
A556/3071A,15/07/2019 00:00,18:59:00,75,270,6,7,30,,,,,,,,,,,,,,,60,313
A556/3071A,15/07/2019 00:00,19:14:00,76,293,16,3,21,,,,,,,,,,,,,,,61,333
A556/3071A,15/07/2019 00:00,19:29:00,77,225,9,1,22,,,,,,,,,,,,,,,63,257
A556/3071A,15/07/2019 00:00,19:44:00,78,219,10,2,24,,,,,,,,,,,,,,,62,255
A556/3071A,15/07/2019 00:00,19:59:00,79,183,7,4,20,,,,,,,,,,,,,,,61,214
A556/3071A,15/07/2019 00:00,20:14:00,80,182,8,2,21,,,,,,,,,,,,,,,61,213
A556/3071A,15/07/2019 00:00,20:29:00,81,170,2,3,35,,,,,,,,,,,,,,,61,210
A556/3071A,15/07/2019 00:00,20:44:00,82,174,5,1,21,,,,,,,,,,,,,,,62,201
A556/3071A,15/07/2019 00:00,20:59:00,83,127,5,2,29,,,,,,,,,,,,,,,60,163
A556/3071A,15/07/2019 00:00,21:14:00,84,121,3,3,30,,,,,,,,,,,,,,,60,157
A556/3071A,15/07/2019 00:00,21:29:00,85,122,3,4,24,,,,,,,,,,,,,,,62,153
A556/3071A,15/07/2019 00:00,21:44:00,86,117,5,2,18,,,,,,,,,,,,,,,60,142
A556/3071A,15/07/2019 00:00,21:59:00,87,96,3,1,17,,,,,,,,,,,,,,,60,117
A556/3071A,15/07/2019 00:00,22:14:00,88,82,2,2,22,,,,,,,,,,,,,,,59,108
A556/3071A,15/07/2019 00:00,22:29:00,89,107,4,1,18,,,,,,,,,,,,,,,60,130
A556/3071A,15/07/2019 00:00,22:44:00,90,106,3,3,21,,,,,,,,,,,,,,,58,133
A556/3071A,15/07/2019 00:00,22:59:00,91,74,3,1,13,,,,,,,,,,,,,,,58,91
A556/3071A,15/07/2019 00:00,23:14:00,92,56,4,2,14,,,,,,,,,,,,,,,58,76
A556/3071A,15/07/2019 00:00,23:29:00,93,70,0,4,11,,,,,,,,,,,,,,,60,85
A556/3071A,15/07/2019 00:00,23:44:00,94,81,1,4,11,,,,,,,,,,,,,,,58,97
A556/3071A,15/07/2019 00:00,23:59:00,95,68,4,1,11,,,,,,,,,,,,,,,58,84
A556/3071A,16/07/2019 00:00,00:14:00,0,41,0,2,17,,,,,,,,,,,,,,,57,60
A556/3071A,16/07/2019 00:00,00:29:00,1,41,2,4,17,,,,,,,,,,,,,,,57,64
A556/3071A,16/07/2019 00:00,00:44:00,2,44,2,3,21,,,,,,,,,,,,,,,57,70
A556/3071A,16/07/2019 00:00,00:59:00,3,49,0,2,22,,,,,,,,,,,,,,,56,73
A556/3071A,16/07/2019 00:00,01:14:00,4,44,4,2,13,,,,,,,,,,,,,,,59,63
A556/3071A,16/07/2019 00:00,01:29:00,5,31,2,1,14,,,,,,,,,,,,,,,57,48
A556/3071A,16/07/2019 00:00,01:44:00,6,25,3,2,17,,,,,,,,,,,,,,,58,47
A556/3071A,16/07/2019 00:00,01:59:00,7,28,6,1,31,,,,,,,,,,,,,,,56,66
A556/3071A,16/07/2019 00:00,02:14:00,8,24,1,5,6,,,,,,,,,,,,,,,57,36
A556/3071A,16/07/2019 00:00,02:29:00,9,34,5,3,10,,,,,,,,,,,,,,,59,52
A556/3071A,16/07/2019 00:00,02:44:00,10,24,4,2,15,,,,,,,,,,,,,,,59,45
A556/3071A,16/07/2019 00:00,02:59:00,11,22,3,2,16,,,,,,,,,,,,,,,57,43
A556/3071A,16/07/2019 00:00,03:14:00,12,23,6,3,13,,,,,,,,,,,,,,,58,45
A556/3071A,16/07/2019 00:00,03:29:00,13,26,7,4,11,,,,,,,,,,,,,,,60,48
A556/3071A,16/07/2019 00:00,03:44:00,14,42,7,8,11,,,,,,,,,,,,,,,58,68
A556/3071A,16/07/2019 00:00,03:59:00,15,50,7,5,11,,,,,,,,,,,,,,,58,73
A556/3071A,16/07/2019 00:00,04:14:00,16,37,12,5,7,,,,,,,,,,,,,,,58,61
A556/3071A,16/07/2019 00:00,04:29:00,17,60,15,12,17,,,,,,,,,,,,,,,59,104
A556/3071A,16/07/2019 00:00,04:44:00,18,72,21,13,23,,,,,,,,,,,,,,,61,129
A556/3071A,16/07/2019 00:00,04:59:00,19,84,9,8,27,,,,,,,,,,,,,,,60,128
A556/3071A,16/07/2019 00:00,05:14:00,20,100,23,16,24,,,,,,,,,,,,,,,62,163
A556/3071A,16/07/2019 00:00,05:29:00,21,110,21,17,20,,,,,,,,,,,,,,,60,168
A556/3071A,16/07/2019 00:00,05:44:00,22,150,13,16,27,,,,,,,,,,,,,,,63,206
A556/3071A,16/07/2019 00:00,05:59:00,23,167,14,23,38,,,,,,,,,,,,,,,61,242
A556/3071A,16/07/2019 00:00,06:14:00,24,198,28,14,28,,,,,,,,,,,,,,,63,268
A556/3071A,16/07/2019 00:00,06:29:00,25,244,23,19,23,,,,,,,,,,,,,,,63,309
A556/3071A,16/07/2019 00:00,06:44:00,26,316,36,31,28,,,,,,,,,,,,,,,63,411
A556/3071A,16/07/2019 00:00,06:59:00,27,331,30,17,27,,,,,,,,,,,,,,,62,405
A556/3071A,16/07/2019 00:00,07:14:00,28,368,28,22,24,,,,,,,,,,,,,,,61,442
A556/3071A,16/07/2019 00:00,07:29:00,29,362,31,14,14,,,,,,,,,,,,,,,62,421
A556/3071A,16/07/2019 00:00,07:44:00,30,381,28,24,18,,,,,,,,,,,,,,,61,451
A556/3071A,16/07/2019 00:00,07:59:00,31,383,28,20,15,,,,,,,,,,,,,,,62,446
A556/3071A,16/07/2019 00:00,08:14:00,32,336,16,16,18,,,,,,,,,,,,,,,62,386
A556/3071A,16/07/2019 00:00,08:29:00,33,428,20,14,28,,,,,,,,,,,,,,,60,490
A556/3071A,16/07/2019 00:00,08:44:00,34,366,18,26,27,,,,,,,,,,,,,,,61,437
A556/3071A,16/07/2019 00:00,08:59:00,35,321,19,15,22,,,,,,,,,,,,,,,61,377
A556/3071A,16/07/2019 00:00,09:14:00,36,330,38,20,34,,,,,,,,,,,,,,,59,422
A556/3071A,16/07/2019 00:00,09:29:00,37,338,23,22,37,,,,,,,,,,,,,,,59,420
A556/3071A,16/07/2019 00:00,09:44:00,38,274,28,15,24,,,,,,,,,,,,,,,60,341
A556/3071A,16/07/2019 00:00,09:59:00,39,279,21,19,22,,,,,,,,,,,,,,,58,341
A556/3071A,16/07/2019 00:00,10:14:00,40,271,32,23,38,,,,,,,,,,,,,,,58,364
A556/3071A,16/07/2019 00:00,10:29:00,41,259,27,16,34,,,,,,,,,,,,,,,58,336
A556/3071A,16/07/2019 00:00,10:44:00,42,297,29,24,38,,,,,,,,,,,,,,,58,388
A556/3071A,16/07/2019 00:00,10:59:00,43,267,26,22,34,,,,,,,,,,,,,,,58,349
A556/3071A,16/07/2019 00:00,11:14:00,44,225,26,21,38,,,,,,,,,,,,,,,57,310
A556/3071A,16/07/2019 00:00,11:29:00,45,232,31,23,32,,,,,,,,,,,,,,,58,318
A556/3071A,16/07/2019 00:00,11:44:00,46,245,22,17,35,,,,,,,,,,,,,,,59,319
A556/3071A,16/07/2019 00:00,11:59:00,47,245,28,20,28,,,,,,,,,,,,,,,60,321
A556/3071A,16/07/2019 00:00,12:14:00,48,241,19,24,35,,,,,,,,,,,,,,,60,319
A556/3071A,16/07/2019 00:00,12:29:00,49,271,28,14,42,,,,,,,,,,,,,,,58,355
A556/3071A,16/07/2019 00:00,12:44:00,50,269,26,18,36,,,,,,,,,,,,,,,59,349
A556/3071A,16/07/2019 00:00,12:59:00,51,281,32,11,34,,,,,,,,,,,,,,,60,358
A556/3071A,16/07/2019 00:00,13:14:00,52,311,30,16,34,,,,,,,,,,,,,,,59,391
A556/3071A,16/07/2019 00:00,13:29:00,53,299,24,21,31,,,,,,,,,,,,,,,59,375
A556/3071A,16/07/2019 00:00,13:44:00,54,319,23,18,26,,,,,,,,,,,,,,,60,386
A556/3071A,16/07/2019 00:00,13:59:00,55,327,21,17,32,,,,,,,,,,,,,,,60,397
A556/3071A,16/07/2019 00:00,14:14:00,56,332,23,25,40,,,,,,,,,,,,,,,59,420
A556/3071A,16/07/2019 00:00,14:29:00,57,339,27,11,28,,,,,,,,,,,,,,,59,405
A556/3071A,16/07/2019 00:00,14:44:00,58,338,22,15,33,,,,,,,,,,,,,,,60,408
A556/3071A,16/07/2019 00:00,14:59:00,59,346,26,16,32,,,,,,,,,,,,,,,59,420
A556/3071A,16/07/2019 00:00,15:14:00,60,366,19,10,31,,,,,,,,,,,,,,,60,426
A556/3071A,16/07/2019 00:00,15:29:00,61,344,23,15,26,,,,,,,,,,,,,,,60,408
A556/3071A,16/07/2019 00:00,15:44:00,62,419,23,15,24,,,,,,,,,,,,,,,61,481
A556/3071A,16/07/2019 00:00,15:59:00,63,444,20,15,22,,,,,,,,,,,,,,,60,501
A556/3071A,16/07/2019 00:00,16:14:00,64,410,15,13,21,,,,,,,,,,,,,,,60,459
A556/3071A,16/07/2019 00:00,16:29:00,65,389,17,5,22,,,,,,,,,,,,,,,60,433
A556/3071A,16/07/2019 00:00,16:44:00,66,452,13,6,25,,,,,,,,,,,,,,,61,496
A556/3071A,16/07/2019 00:00,16:59:00,67,423,13,6,24,,,,,,,,,,,,,,,61,466
A556/3071A,16/07/2019 00:00,17:14:00,68,446,7,7,16,,,,,,,,,,,,,,,60,476
A556/3071A,16/07/2019 00:00,17:29:00,69,423,17,4,18,,,,,,,,,,,,,,,61,462
A556/3071A,16/07/2019 00:00,17:44:00,70,409,8,4,23,,,,,,,,,,,,,,,60,444
A556/3071A,16/07/2019 00:00,17:59:00,71,479,9,6,28,,,,,,,,,,,,,,,60,522
A556/3071A,16/07/2019 00:00,18:14:00,72,526,25,4,22,,,,,,,,,,,,,,,60,577
A556/3071A,16/07/2019 00:00,18:29:00,73,419,13,4,25,,,,,,,,,,,,,,,61,461
A556/3071A,16/07/2019 00:00,18:44:00,74,344,8,7,21,,,,,,,,,,,,,,,62,380
A556/3071A,16/07/2019 00:00,18:59:00,75,295,4,7,29,,,,,,,,,,,,,,,62,335
A556/3071A,16/07/2019 00:00,19:14:00,76,296,4,5,39,,,,,,,,,,,,,,,61,344
A556/3071A,16/07/2019 00:00,19:29:00,77,244,8,7,37,,,,,,,,,,,,,,,60,296
A556/3071A,16/07/2019 00:00,19:44:00,78,236,5,10,29,,,,,,,,,,,,,,,61,280
A556/3071A,16/07/2019 00:00,19:59:00,79,189,5,5,26,,,,,,,,,,,,,,,61,225
A556/3071A,16/07/2019 00:00,20:14:00,80,200,9,4,28,,,,,,,,,,,,,,,60,241
A556/3071A,16/07/2019 00:00,20:29:00,81,201,10,7,28,,,,,,,,,,,,,,,61,246
A556/3071A,16/07/2019 00:00,20:44:00,82,166,3,4,22,,,,,,,,,,,,,,,60,195
A556/3071A,16/07/2019 00:00,20:59:00,83,157,5,3,34,,,,,,,,,,,,,,,60,199
A556/3071A,16/07/2019 00:00,21:14:00,84,117,5,5,24,,,,,,,,,,,,,,,60,151
A556/3071A,16/07/2019 00:00,21:29:00,85,146,5,6,20,,,,,,,,,,,,,,,61,177
A556/3071A,16/07/2019 00:00,21:44:00,86,118,3,0,20,,,,,,,,,,,,,,,61,141
A556/3071A,16/07/2019 00:00,21:59:00,87,106,7,4,23,,,,,,,,,,,,,,,60,140
A556/3071A,16/07/2019 00:00,22:14:00,88,105,3,3,20,,,,,,,,,,,,,,,59,131
A556/3071A,16/07/2019 00:00,22:29:00,89,115,9,2,19,,,,,,,,,,,,,,,60,145
A556/3071A,16/07/2019 00:00,22:44:00,90,120,7,3,15,,,,,,,,,,,,,,,59,145
A556/3071A,16/07/2019 00:00,22:59:00,91,93,5,3,15,,,,,,,,,,,,,,,58,116
A556/3071A,16/07/2019 00:00,23:14:00,92,81,2,5,15,,,,,,,,,,,,,,,58,103
A556/3071A,16/07/2019 00:00,23:29:00,93,75,2,0,17,,,,,,,,,,,,,,,57,94
A556/3071A,16/07/2019 00:00,23:44:00,94,76,6,2,13,,,,,,,,,,,,,,,58,97
A556/3071A,16/07/2019 00:00,23:59:00,95,63,5,4,14,,,,,,,,,,,,,,,59,86
A556/3071A,17/07/2019 00:00,00:14:00,0,51,2,1,18,,,,,,,,,,,,,,,57,72
A556/3071A,17/07/2019 00:00,00:29:00,1,50,0,1,18,,,,,,,,,,,,,,,57,69
A556/3071A,17/07/2019 00:00,00:44:00,2,46,3,9,12,,,,,,,,,,,,,,,57,70
A556/3071A,17/07/2019 00:00,00:59:00,3,58,1,7,12,,,,,,,,,,,,,,,60,78
A556/3071A,17/07/2019 00:00,01:14:00,4,32,1,2,8,,,,,,,,,,,,,,,58,43
A556/3071A,17/07/2019 00:00,01:29:00,5,45,7,5,20,,,,,,,,,,,,,,,57,77
A556/3071A,17/07/2019 00:00,01:44:00,6,20,0,1,19,,,,,,,,,,,,,,,57,40
A556/3071A,17/07/2019 00:00,01:59:00,7,24,1,1,22,,,,,,,,,,,,,,,57,48
A556/3071A,17/07/2019 00:00,02:14:00,8,26,3,5,12,,,,,,,,,,,,,,,56,46
A556/3071A,17/07/2019 00:00,02:29:00,9,23,6,7,11,,,,,,,,,,,,,,,58,47
A556/3071A,17/07/2019 00:00,02:44:00,10,36,4,3,17,,,,,,,,,,,,,,,56,60
A556/3071A,17/07/2019 00:00,02:59:00,11,35,3,2,14,,,,,,,,,,,,,,,56,54
A556/3071A,17/07/2019 00:00,03:14:00,12,24,9,3,10,,,,,,,,,,,,,,,58,46
A556/3071A,17/07/2019 00:00,03:29:00,13,39,10,5,16,,,,,,,,,,,,,,,59,70
A556/3071A,17/07/2019 00:00,03:44:00,14,39,5,6,13,,,,,,,,,,,,,,,59,63
A556/3071A,17/07/2019 00:00,03:59:00,15,47,12,6,22,,,,,,,,,,,,,,,58,87
A556/3071A,17/07/2019 00:00,04:14:00,16,53,14,4,15,,,,,,,,,,,,,,,60,86
A556/3071A,17/07/2019 00:00,04:29:00,17,57,15,13,11,,,,,,,,,,,,,,,60,96
A556/3071A,17/07/2019 00:00,04:44:00,18,64,9,17,28,,,,,,,,,,,,,,,59,118
A556/3071A,17/07/2019 00:00,04:59:00,19,67,12,20,25,,,,,,,,,,,,,,,60,124
A556/3071A,17/07/2019 00:00,05:14:00,20,83,16,25,17,,,,,,,,,,,,,,,61,141
A556/3071A,17/07/2019 00:00,05:29:00,21,114,18,10,30,,,,,,,,,,,,,,,61,172
A556/3071A,17/07/2019 00:00,05:44:00,22,139,10,20,27,,,,,,,,,,,,,,,62,196
A556/3071A,17/07/2019 00:00,05:59:00,23,177,19,20,35,,,,,,,,,,,,,,,62,251
A556/3071A,17/07/2019 00:00,06:14:00,24,189,12,11,22,,,,,,,,,,,,,,,63,234
A556/3071A,17/07/2019 00:00,06:29:00,25,293,35,21,32,,,,,,,,,,,,,,,63,381
A556/3071A,17/07/2019 00:00,06:44:00,26,299,30,26,25,,,,,,,,,,,,,,,62,380
A556/3071A,17/07/2019 00:00,06:59:00,27,318,27,21,31,,,,,,,,,,,,,,,63,397
A556/3071A,17/07/2019 00:00,07:14:00,28,414,42,21,29,,,,,,,,,,,,,,,62,506
A556/3071A,17/07/2019 00:00,07:29:00,29,419,33,14,21,,,,,,,,,,,,,,,62,487
A556/3071A,17/07/2019 00:00,07:44:00,30,384,24,19,16,,,,,,,,,,,,,,,62,443
